Genotype,Envir,Management,Row,Position,Color_over,R,P,Color_over_spats_residuals,Color_over_spats_geno_pred_values,Color_over_spats_adj_pheno
2443,BEL_2018_1,1,21,117,3,21,117,0.321644784995538,2.42270608117401,2.74435086616955
249,BEL_2018_1,1,24,75,5,24,75,1.08391426419538,3.88619937307527,4.97011363727065
249,BEL_2018_1,1,22,3,4,22,3,0.0334006353191016,3.88619937307527,3.91960000839437
249,BEL_2018_1,1,24,87,3,24,87,-0.952937438647142,3.88619937307527,2.93326193442812
249,BEL_2018_1,1,25,21,4,25,21,0.0542660429409305,3.88619937307527,3.9404654160162
25,BEL_2018_1,1,25,42,0,25,42,-0.231691408775738,0.239193608124491,0.00750219934875263
25,BEL_2018_1,1,19,29,0,19,29,-0.0953809455891425,0.239193608124491,0.143812662535349
25,BEL_2018_1,1,24,65,0,24,65,-0.247974500210606,0.239193608124491,-0.00878089208611549
26,BEL_2018_1,1,26,105,2,26,105,-0.164512314076845,2.12559908110875,1.9610867670319
261,BEL_2018_1,1,20,54,3,20,54,-0.386304534068541,3.45306222892366,3.06675769485511
261,BEL_2018_1,1,21,75,4,21,75,0.510685292675035,3.45306222892366,3.96374752159869
262,BEL_2018_1,1,22,18,5,22,18,0.372644625642633,4.59383425008509,4.96647887572773
2625,BEL_2018_1,1,25,79,0,25,79,-0.516404990211526,0.508652869086601,-0.00775212112492452
2651,BEL_2018_1,1,17,93,3,17,93,0.043838625377862,3.08297127203667,3.12680989741453
2653,BEL_2018_1,1,19,110,4,19,110,0.0585107545310946,3.80696082362545,3.86547157815655
2653,BEL_2018_1,1,23,20,4,23,20,0.142888226848668,3.80696082362545,3.94984905047412
267,BEL_2018_1,1,22,2,4,22,2,0.184957067044024,3.73141025691408,3.9163673239581
2671,BEL_2018_1,1,23,36,4,23,36,0.197878578639467,3.79078457938463,3.9886631580241
270,BEL_2018_1,1,26,64,3,26,64,0.0292422845164761,3.0159011121105,3.04514339662698
2720,BEL_2018_1,1,25,81,5,25,81,0.376321149619102,4.6107278711245,4.98704902074361
2722,BEL_2018_1,1,23,111,5,23,111,0.418769038739034,4.37713453152928,4.79590357026832
2722,BEL_2018_1,1,17,3,4,17,3,-0.0932843268358132,4.37713453152928,4.28385020469347
2732,BEL_2018_1,1,21,88,4,21,88,0.0404719618729885,3.86470992971785,3.90518189159083
2732,BEL_2018_1,1,20,11,4,20,11,0.173494838606841,3.86470992971785,4.03820476832469
2762,BEL_2018_1,1,25,68,2,25,68,-1.01238840125742,3.02481041425802,2.0124220130006
2762,BEL_2018_1,1,20,53,4,20,53,1.04356959886319,3.02481041425802,4.06838001312121
2784,BEL_2018_1,1,22,7,5,22,7,0.599241273514996,4.3334495208234,4.93269079433839
2784,BEL_2018_1,1,17,105,4,17,105,-0.283263640579517,4.3334495208234,4.05018588024388
2785,BEL_2018_1,1,19,53,0,19,53,-0.171308592113007,0.304481019315248,0.13317242720224
2785,BEL_2018_1,1,25,103,0,25,103,-0.38952989753914,0.304481019315248,-0.0850488782238926
2794,BEL_2018_1,1,26,109,4,26,109,0.571189525607126,3.3768853684121,3.94807489401922
2794,BEL_2018_1,1,22,1,3,22,1,-0.463386980367075,3.3768853684121,2.91349838804502
2796,BEL_2018_1,1,19,49,3,19,49,0.0463743464992108,3.09462290601479,3.140997252514
2802,BEL_2018_1,1,21,15,2,21,15,-0.452565021780972,2.44723987457311,1.99467485279214
2802,BEL_2018_1,1,20,111,3,20,111,0.358050731586885,2.44723987457311,2.80529060616
2809,BEL_2018_1,1,26,33,3,26,33,0.349672845749686,2.64602645909429,2.99569930484397
2809,BEL_2018_1,1,17,71,2,17,71,-0.400925620695627,2.64602645909429,2.24510083839866
2813,BEL_2018_1,1,20,28,1,20,28,-0.511015476279098,1.58403367079066,1.07301819451156
2813,BEL_2018_1,1,20,110,2,20,110,0.228643396600973,1.58403367079066,1.81267706739163
2817,BEL_2018_1,1,22,61,3,22,61,0.0192279385128016,2.96988521028955,2.98911314880236
2820,BEL_2018_1,1,20,7,4,20,7,-0.355531370088491,4.38332454553503,4.02779317544654
2820,BEL_2018_1,1,18,89,5,18,89,0.682363201999546,4.38332454553503,5.06568774753458
2827,BEL_2018_1,1,23,62,2,23,62,-0.939021331204781,2.92315621666861,1.98413488546382
2827,BEL_2018_1,1,26,7,4,26,7,0.948079735013154,2.92315621666861,3.87123595168176
2830,BEL_2018_1,1,19,40,4,19,40,0.243160808903847,3.90568883814664,4.14884964705049
2830,BEL_2018_1,1,24,99,4,24,99,-0.0202758529251668,3.90568883814664,3.88541298522148
2831,BEL_2018_1,1,22,77,3,22,77,-0.118525490173335,3.05989224353434,2.941366753361
2831,BEL_2018_1,1,18,52,3,18,52,0.157341474079336,3.05989224353434,3.21723371761367
2848,BEL_2018_1,1,22,87,4,22,87,0.182040254704451,3.71800750947569,3.90004776418014
2849,BEL_2018_1,1,24,50,2,24,50,-0.0723446480659393,2.07481207913712,2.00246743107118
2849,BEL_2018_1,1,21,73,2,21,73,-0.103220336720531,2.07481207913712,1.97159174241659
2850,BEL_2018_1,1,17,14,4,17,14,0.25453504138478,4.05112092349073,4.30565596487551
2855,BEL_2018_1,1,21,23,1,21,23,-0.626706943691992,1.64019639320526,1.01348944951327
2855,BEL_2018_1,1,20,76,2,20,76,0.356557441699226,1.64019639320526,1.99675383490448
286,BEL_2018_1,1,19,81,5,19,81,0.198971164975574,4.83378568671586,5.03275685169144
286,BEL_2018_1,1,20,57,5,20,57,0.225893597954599,4.83378568671586,5.05967928467046
2862,BEL_2018_1,1,24,81,0,24,81,-0.240595311084122,0.193758338101746,-0.0468369729823759
2862,BEL_2018_1,1,26,3,0,26,3,-0.344339527791857,0.193758338101746,-0.150581189690111
2865,BEL_2018_1,1,18,67,3,18,67,0.42541824373113,2.74685320512569,3.17227144885682
2865,BEL_2018_1,1,17,7,2,17,7,-0.454728301459183,2.74685320512569,2.29212490366651
2872,BEL_2018_1,1,23,60,1,23,60,-0.177465665162974,1.16463293372273,0.987167268559757
2872,BEL_2018_1,1,25,28,1,25,28,-0.196179733715503,1.16463293372273,0.968453200007229
290,BEL_2018_1,1,19,94,2,19,94,-0.0829066313324152,2.04481083170698,1.96190420037457
290,BEL_2018_1,1,24,22,2,24,22,-0.0991874631839096,2.04481083170698,1.94562336852307
2902,BEL_2018_1,1,26,91,2,26,91,-0.535068145199565,2.53784891975847,2.0027807745589
2902,BEL_2018_1,1,22,56,3,22,56,0.460272915018242,2.53784891975847,2.99812183477671
2936,BEL_2018_1,1,17,87,1,17,87,-0.307126592936523,1.47028672702564,1.16316013408912
2971,BEL_2018_1,1,22,42,1,22,42,-0.0824165540623514,1.09059340145799,1.00817684739564
2971,BEL_2018_1,1,22,110,1,22,110,-0.307341915835243,1.09059340145799,0.783251485622746
2974,BEL_2018_1,1,25,107,1,25,107,0.122436336833298,0.777403492896673,0.899839829729971
2974,BEL_2018_1,1,18,9,0,18,9,-0.580353681925744,0.777403492896673,0.197049810970928
2975,BEL_2018_1,1,17,29,3,17,29,0.079411453002209,3.24642835079691,3.32583980379912
2979,BEL_2018_1,1,25,22,0,25,22,-0.52485565371676,0.46982208552511,-0.0550335681916493
2980,BEL_2018_1,1,21,97,3,21,97,-0.00429197126349257,2.86181126729755,2.85751929603405
2992,BEL_2018_1,1,23,90,4,23,90,0.181242753082301,3.7143429909606,3.89558574404291
2997,BEL_2018_1,1,19,13,2,19,13,-0.136812557448684,2.2528794128446,2.11606685539591
30,BEL_2018_1,1,17,78,3,17,78,0.128915582139717,3.08262172942655,3.21153731156627
30,BEL_2018_1,1,23,45,3,23,45,-0.0851530270006653,3.08262172942655,2.99746870242588
3026,BEL_2018_1,1,17,97,1,17,97,-0.586809623053352,1.68850625732198,1.10169663426863
3026,BEL_2018_1,1,21,24,2,21,24,0.327173697357272,1.68850625732198,2.01567995467926
3042,BEL_2018_1,1,17,11,3,17,11,0.208961969568557,3.09130899531947,3.30027096488803
3042,BEL_2018_1,1,20,90,3,20,90,-0.163308822633306,3.09130899531947,2.92800017268617
3062,BEL_2018_1,1,21,18,0,21,18,-0.311179019182577,0.313168234430593,0.00198921524801593
3062,BEL_2018_1,1,19,74,0,19,74,-0.247768889723993,0.313168234430593,0.0653993447065996
308,BEL_2018_1,1,19,24,3,19,24,-0.354825966711949,3.49232804443142,3.13750207771947
308,BEL_2018_1,1,23,64,4,23,64,0.487752063930759,3.49232804443142,3.98008010836218
3160,BEL_2018_1,1,24,26,0,24,26,-0.308198694602234,0.267484178813393,-0.0407145157888414
3160,BEL_2018_1,1,21,62,0,21,62,-0.260691341301687,0.267484178813393,0.00679283751170529
317,BEL_2018_1,1,21,17,4,21,17,0.571332347365859,3.42835499223752,3.99968733960338
317,BEL_2018_1,1,25,85,3,25,85,-0.452328573827108,3.42835499223752,2.97602641841041
3170,BEL_2018_1,1,24,113,4,24,113,0.511612248270362,3.3134779514943,3.82509019976466
3170,BEL_2018_1,1,25,11,3,25,11,-0.417608928669414,3.3134779514943,2.89586902282489
3172,BEL_2018_1,1,19,55,4,19,55,0.222941134776195,3.90594697961989,4.12888811439609
3173,BEL_2018_1,1,20,46,5,20,46,0.392707848275045,4.68602472188685,5.0787325701619
3190,BEL_2018_1,1,17,85,0,17,85,-0.483901979073976,0.658004146627985,0.17410216755401
32,BEL_2018_1,1,20,106,4,20,106,-0.796788319978924,4.63176484294557,3.83497652296665
32,BEL_2018_1,1,23,39,5,23,39,0.361229924124677,4.63176484294557,4.99299476707025
32,BEL_2018_1,1,20,34,5,20,34,0.447735830685376,4.63176484294557,5.07950067363095
32,BEL_2018_1,1,25,75,5,25,75,0.368721947667246,4.63176484294557,5.00048679061282
321,BEL_2018_1,1,26,89,4,26,89,0.0782602338904135,3.92943499481706,4.00769522870747
321,BEL_2018_1,1,20,45,4,20,45,0.149792549290269,3.92943499481706,4.07922754410732
323,BEL_2018_1,1,19,41,3,19,41,-0.784628774734737,3.93306027577413,3.14843150103939
323,BEL_2018_1,1,24,83,5,24,83,1.01347052034858,3.93306027577413,4.94653079612271
324,BEL_2018_1,1,20,71,4,20,71,0.0150056700080783,4.00201194667884,4.01701761668692
324,BEL_2018_1,1,18,43,4,18,43,0.228841885828891,4.00201194667884,4.23085383250773
327,BEL_2018_1,1,22,71,4,22,71,0.525740273921646,3.43698384668363,3.96272412060527
327,BEL_2018_1,1,26,46,3,26,46,-0.404858620549642,3.43698384668363,3.03212522613398
330,BEL_2018_1,1,23,113,0,23,113,-0.553227030324041,0.339455661196786,-0.213771369127255
333,BEL_2018_1,1,21,40,4,21,40,-0.302907987957242,4.33771001631082,4.03480202835358
333,BEL_2018_1,1,26,106,5,26,106,0.619812823756733,4.33771001631082,4.95752284006755
334,BEL_2018_1,1,20,1,4,20,1,-0.375644680153539,4.38807128227818,4.01242660212464
334,BEL_2018_1,1,24,10,5,24,10,0.510679249807163,4.38807128227818,4.89875053208534
334,BEL_2018_1,1,24,76,4,24,76,-0.420194242282119,4.38807128227818,3.96787703999606
334,BEL_2018_1,1,21,64,5,21,64,0.613024527087245,4.38807128227818,5.00109580936542
338,BEL_2018_1,1,19,76,2,19,76,0.33276502953759,1.72393996021486,2.05670498975245
338,BEL_2018_1,1,19,25,1,19,25,-0.584689591402502,1.72393996021486,1.13925036881236
345,BEL_2018_1,1,17,91,4,17,91,0.191240039402396,3.94803839676477,4.13927843616717
345,BEL_2018_1,1,21,13,4,21,13,0.0408613638547699,3.94803839676477,3.98889976061954
353,BEL_2018_1,1,20,44,5,20,44,0.392875820928813,4.68679655592789,5.07967237685671
37,BEL_2018_1,1,25,38,3,25,38,0.0524313012599942,2.94622619300788,2.99865749426787
37,BEL_2018_1,1,25,105,3,25,105,-0.0383522259833713,2.94622619300788,2.90787396702451
378,BEL_2018_1,1,26,72,4,26,72,-0.353024838952293,4.39332896764863,4.04030412869633
378,BEL_2018_1,1,20,49,5,20,49,0.682033912656889,4.39332896764863,5.07536288030552
40,BEL_2018_1,1,20,101,5,20,101,1.28026093624891,3.58441402845258,4.86467496470148
40,BEL_2018_1,1,18,24,3,18,24,-0.359951221267616,3.58441402845258,3.22446280718496
40,BEL_2018_1,1,20,109,3,20,109,-0.767343134590696,3.58441402845258,2.81707089386188
409,BEL_2018_1,1,21,67,3,21,67,0.31390301611497,2.67812929712631,2.99203231324128
409,BEL_2018_1,1,17,23,2,17,23,-0.358169316493852,2.67812929712631,2.31995998063245
410,BEL_2018_1,1,23,108,1,23,108,-0.354949933115525,1.16572994468095,0.810780011565422
410,BEL_2018_1,1,19,43,1,19,43,-0.0184567255259702,1.16572994468095,1.14727321915498
424,BEL_2018_1,1,22,28,1,22,28,-0.149089346643734,1.14039557544702,0.991306228803285
424,BEL_2018_1,1,21,87,1,21,87,-0.229830778631114,1.14039557544702,0.910564796815906
428,BEL_2018_1,1,26,84,2,26,84,-0.153957722210486,2.17409741169412,2.02013968948363
43,BEL_2018_1,1,17,20,5,17,20,0.435113158664703,4.88087704662786,5.31599020529256
435,BEL_2018_1,1,23,9,0,23,9,-0.530724143298021,0.442856386485988,-0.0878677568120327
445,BEL_2018_1,1,22,70,4,22,70,0.547507940806742,3.41810670159602,3.96561464240276
445,BEL_2018_1,1,26,31,3,26,31,-0.430734481667337,3.41810670159602,2.98737221992868
447,BEL_2018_1,1,21,70,4,21,70,-0.49416351550197,4.4764529618017,3.98228944629973
447,BEL_2018_1,1,17,48,5,17,48,0.841262692968851,4.4764529618017,5.31771565477055
46,BEL_2018_1,1,23,2,4,23,2,0.179484394243141,3.70626333526675,3.88574772950989
462,BEL_2018_1,1,20,85,4,20,85,0.0693206545505816,3.88462765209118,3.95394830664176
462,BEL_2018_1,1,21,37,4,21,37,0.148980798854832,3.88462765209118,4.03360845094601
465,BEL_2018_1,1,22,72,0,22,72,-0.845399433341715,0.805355128990569,-0.0400443043511458
465,BEL_2018_1,1,18,10,1,18,10,0.393565145282515,0.805355128990569,1.19892027427308
472,BEL_2018_1,1,24,107,5,24,107,1.48036525386154,3.37036627381266,4.8507315276742
472,BEL_2018_1,1,25,37,2,25,37,-1.37398144576161,3.37036627381266,1.99638482805105
473,BEL_2018_1,1,18,49,1,18,49,-0.15046473560009,1.37397519637841,1.22351046077832
473,BEL_2018_1,1,18,60,1,18,60,-0.177621937523456,1.37397519637841,1.19635325885495
488,BEL_2018_1,1,18,23,3,18,23,0.224464389412236,2.99847171997622,3.22293610938846
488,BEL_2018_1,1,20,112,3,20,112,-0.199015227632888,2.99847171997622,2.79945649234333
489,BEL_2018_1,1,24,77,1,24,77,-0.342616537720344,1.30721049476807,0.96459395704773
49,BEL_2018_1,1,23,61,2,23,61,-0.160136601379613,2.14570547305871,1.98556887167909
491,BEL_2018_1,1,17,90,3,17,90,0.100816049572958,3.04450606945428,3.14532211902724
491,BEL_2018_1,1,23,31,3,23,31,-0.0653485270642702,3.04450606945428,2.97915754239001
5,BEL_2018_1,1,26,96,0,26,96,-0.305134827545722,0.293679782112705,-0.0114550454330169
5,BEL_2018_1,1,20,10,0,20,10,-0.258054313127781,0.293679782112705,0.0356254689849246
50,BEL_2018_1,1,17,6,1,17,6,-0.0306986607447926,1.32093590081094,1.29023724006615
50,BEL_2018_1,1,19,85,1,19,85,-0.308930845107975,1.32093590081094,1.01200505570297
508,BEL_2018_1,1,18,77,3,18,77,-0.364938091888957,3.49404515819439,3.12910706630543
508,BEL_2018_1,1,23,56,4,23,56,0.498237881041848,3.49404515819439,3.99228303923623
515,BEL_2018_1,1,23,43,4,23,43,-0.306544241994991,4.30296822504493,3.99642398304994
515,BEL_2018_1,1,25,102,5,25,102,0.615888293266612,4.30296822504493,4.91885651831155
52,BEL_2018_1,1,21,4,3,21,4,-0.364344059481081,3.3280394560879,2.96369539660681
52,BEL_2018_1,1,21,109,4,21,109,0.46151636935634,3.3280394560879,3.78955582544424
522,BEL_2018_1,1,24,12,4,24,12,0.997964802504166,2.90913977341699,3.90710457592115
522,BEL_2018_1,1,20,92,2,20,92,-0.991956768392099,2.90913977341699,1.91718300502489
526,BEL_2018_1,1,22,64,4,22,64,-0.295259727609068,4.2775074020442,3.98224767443513
526,BEL_2018_1,1,25,7,5,25,7,0.599062792374337,4.2775074020442,4.87657019441854
533,BEL_2018_1,1,21,94,3,21,94,-0.508606256804058,3.38270179064205,2.87409553383799
533,BEL_2018_1,1,24,56,4,24,56,0.617674618042691,3.38270179064205,4.00037640868474
543,BEL_2018_1,1,26,78,5,26,78,0.719620472174115,4.31140623998748,5.0310267121616
543,BEL_2018_1,1,24,11,4,24,11,-0.408440073077609,4.31140623998748,3.90296616690987
546,BEL_2018_1,1,24,110,3,24,110,-0.00619147256205554,2.84562715152389,2.83943567896184
546,BEL_2018_1,1,26,2,3,26,2,-0.00162261450722534,2.84562715152389,2.84400453701667
548,BEL_2018_1,1,23,1,0,23,1,-0.536034663915507,0.41845455382885,-0.117580110086656
549,BEL_2018_1,1,18,98,0,18,98,-0.512918756191396,0.52467210811989,0.011753351928494
55,BEL_2018_1,1,25,62,1,25,62,-0.140155994666909,1.15838500659269,1.01822901192578
55,BEL_2018_1,1,25,17,1,25,17,-0.234849127733435,1.15838500659269,0.923535878859252
56,BEL_2018_1,1,17,25,1,17,25,-0.00413528094290561,1.3268363645482,1.32270108360529
56,BEL_2018_1,1,18,101,1,18,101,-0.334210119131015,1.3268363645482,0.992626245417182
560,BEL_2018_1,1,23,41,4,23,41,0.155969899615829,3.83899830123082,3.99496820084665
560,BEL_2018_1,1,18,117,4,18,117,0.0524013320758647,3.83899830123082,3.89139963330669
562,BEL_2018_1,1,26,111,5,26,111,1.06985284213101,3.87208021955723,4.94193306168824
562,BEL_2018_1,1,26,40,3,26,40,-0.854282060642918,3.87208021955723,3.01779815891431
565,BEL_2018_1,1,24,90,5,24,90,0.364700601425329,4.55733147313764,4.92203207456297
567,BEL_2018_1,1,19,116,5,19,116,0.459859143580354,4.36725084168107,4.82710998526142
567,BEL_2018_1,1,18,30,4,18,30,-0.136525398756254,4.36725084168107,4.23072544292481
57,BEL_2018_1,1,24,60,4,24,60,0.135608174364566,3.86181163553449,3.99741980989905
57,BEL_2018_1,1,22,9,4,22,9,0.0777278763173883,3.86181163553449,3.93953951185188
577,BEL_2018_1,1,22,98,2,22,98,0.748161423073033,1.0973982292887,1.84555965236173
577,BEL_2018_1,1,22,16,0,22,16,-1.13643897229548,1.0973982292887,-0.0390407430067783
584,BEL_2018_1,1,22,75,5,22,75,0.616001442059492,4.33288238483667,4.94888382689616
584,BEL_2018_1,1,21,47,4,21,47,-0.30014723376152,4.33288238483667,4.03273515107515
587,BEL_2018_1,1,21,108,4,21,108,0.757900322154542,3.03776586743123,3.79566618958578
587,BEL_2018_1,1,17,50,2,17,50,-0.723899655939498,3.03776586743123,2.31386621149174
592,BEL_2018_1,1,22,39,3,22,39,-0.809433025329208,3.81606795055878,3.00663492522957
592,BEL_2018_1,1,20,107,5,20,107,1.01281397199923,3.81606795055878,4.82888192255801
6,BEL_2018_1,1,20,104,4,20,104,0.239470027974007,3.6075661034331,3.84703613140711
6,BEL_2018_1,1,20,12,4,20,12,0.433140738418092,3.6075661034331,4.0407068418512
6,BEL_2018_1,1,19,67,3,19,67,-0.514605647574947,3.6075661034331,3.09296045585816
601,BEL_2018_1,1,19,46,4,19,46,0.888955587966458,3.25604282299949,4.14499841096595
601,BEL_2018_1,1,18,102,3,18,102,-0.269472277114267,3.25604282299949,2.98657054588522
601,BEL_2018_1,1,21,58,3,21,58,-0.239902828167692,3.25604282299949,3.0161399948318
601,BEL_2018_1,1,23,73,3,23,73,-0.298076651885279,3.25604282299949,2.95796617111421
603,BEL_2018_1,1,24,66,2,24,66,-0.0950169754936505,2.08417844820014,1.98916147270649
603,BEL_2018_1,1,22,38,2,22,38,-0.0785096256714248,2.08417844820014,2.00566882252872
639,BEL_2018_1,1,20,102,3,20,102,-0.00402595517854509,2.86303361072798,2.85900765554944
65,BEL_2018_1,1,17,46,0,17,46,-3.21009946783841,3.53107483256856,0.320975364730154
65,BEL_2018_1,1,23,100,5,23,100,1.31780688211093,3.53107483256856,4.84888171467949
65,BEL_2018_1,1,25,110,0,25,110,-3.64077443135909,3.53107483256856,-0.109699598790527
65,BEL_2018_1,1,26,73,4,26,73,0.507458793372153,3.53107483256856,4.03853362594071
65,BEL_2018_1,1,17,33,0,17,33,-3.20251245133211,3.53107483256856,0.328562381236452
65,BEL_2018_1,1,25,31,5,25,31,1.44729357881316,3.53107483256856,4.97836841138172
65,BEL_2018_1,1,21,3,5,21,3,1.42946884293007,3.53107483256856,4.96054367549863
65,BEL_2018_1,1,25,86,4,25,86,0.442281635015153,3.53107483256856,3.97335646758372
65,BEL_2018_1,1,18,110,0,18,110,-3.59394199788076,3.53107483256856,-0.0628671653122024
65,BEL_2018_1,1,24,89,3,24,89,-0.605603483916578,3.53107483256856,2.92547134865198
65,BEL_2018_1,1,23,77,5,23,77,1.41409010260408,3.53107483256856,4.94516493517265
65,BEL_2018_1,1,23,30,5,23,30,1.44591663330367,3.53107483256856,4.97699146587223
65,BEL_2018_1,1,26,117,3,26,117,-0.607854412257478,3.53107483256856,2.92322042031108
65,BEL_2018_1,1,26,101,4,26,101,0.442050310806414,3.53107483256856,3.97312514337498
65,BEL_2018_1,1,20,27,4,20,27,0.540133619184164,3.53107483256856,4.07120845175273
65,BEL_2018_1,1,24,106,5,24,106,1.3241149600296,3.53107483256856,4.85518979259816
65,BEL_2018_1,1,24,1,5,24,1,1.32974981329369,3.53107483256856,4.86082464586225
65,BEL_2018_1,1,21,41,5,21,41,1.50379495629539,3.53107483256856,5.03486978886395
65,BEL_2018_1,1,24,47,5,24,47,1.46992071631776,3.53107483256856,5.00099554888632
65,BEL_2018_1,1,26,16,4,26,16,0.388063881480885,3.53107483256856,3.91913871404945
652,BEL_2018_1,1,19,97,5,19,97,0.202689879874614,4.74118036313161,4.94387024300622
652,BEL_2018_1,1,23,18,5,23,18,0.202021377083566,4.74118036313161,4.94320174021517
653,BEL_2018_1,1,19,23,1,19,23,-0.130714498300833,1.26651197737577,1.13579747907494
653,BEL_2018_1,1,26,62,1,26,62,-0.220759173994183,1.26651197737577,1.04575280338159
66,BEL_2018_1,1,24,24,3,24,24,0.0127089155529707,2.93993031154949,2.95263922710246
662,BEL_2018_1,1,23,102,4,23,102,-0.0694735381174461,3.90922527516736,3.83975173704992
662,BEL_2018_1,1,18,58,4,18,58,0.29312812160627,3.90922527516736,4.20235339677363
67,BEL_2018_1,1,23,54,3,23,54,-0.805862245867033,3.8007299816485,2.99486773578146
67,BEL_2018_1,1,21,106,5,21,106,1.00590522193162,3.8007299816485,4.80663520358012
670,BEL_2018_1,1,21,33,2,21,33,-0.568840378895872,2.59935022805063,2.03050984915476
670,BEL_2018_1,1,19,63,3,19,63,0.507429551856605,2.59935022805063,3.10677977990723
673,BEL_2018_1,1,23,116,4,23,116,0.159095890590757,3.61257819776505,3.77167408835581
676,BEL_2018_1,1,20,94,2,20,94,-0.141438902447421,2.04718075954743,1.90574185710001
676,BEL_2018_1,1,22,49,2,22,49,-0.0401394295507607,2.04718075954743,2.00704132999667
678,BEL_2018_1,1,26,48,4,26,48,0.206274216618999,3.82936252075482,4.03563673737382
