Genotype,Envir,Management,Row,Position,Fruit_weight,R,P,Fruit_weight_spats_residuals,Fruit_weight_spats_geno_pred_values,Fruit_weight_spats_adj_pheno
2061,BEL_2018_1,1,19,95,5.02,19,95,-0.639322784683591,6.47284558082388,5.83352279614029
2061,BEL_2018_1,1,19,57,9.46,19,57,2.89661038989429,6.47284558082388,9.36945597071817
216,BEL_2018_1,1,18,84,2.52,18,84,-0.476567004994566,3.46977219260509,2.99320518761052
241,BEL_2018_1,1,23,68,3.7,23,68,-0.249553063487352,3.77970599768433,3.53015293419698
241,BEL_2018_1,1,23,15,4.12,23,15,0.0551349947120601,3.77970599768433,3.83484099239639
2410,BEL_2018_1,1,21,16,1.14,21,16,-1.69391074976578,2.2157353344024,0.521824584636625
2410,BEL_2018_1,1,26,63,1.96,26,63,0.0757284716931976,2.2157353344024,2.2914638060956
2422,BEL_2018_1,1,18,21,4.1,18,21,-0.0607824951619547,4.5225532045852,4.46177070942325
2422,BEL_2018_1,1,23,105,5.24,23,105,0.542617051191341,4.5225532045852,5.06517025577654
2443,BEL_2018_1,1,21,117,2.46,21,117,-1.18738489612373,3.08949019510211,1.90210529897838
2443,BEL_2018_1,1,25,39,3.74,25,39,0.364627319786445,3.08949019510211,3.45411751488856
249,BEL_2018_1,1,22,3,4.26,22,3,0.361785757847611,2.95883253518774,3.32061829303535
249,BEL_2018_1,1,24,75,3.6,24,75,0.666025002141603,2.95883253518774,3.62485753732934
249,BEL_2018_1,1,24,87,1.16,24,87,-1.88810965300988,2.95883253518774,1.07072288217786
249,BEL_2018_1,1,25,21,2.78,25,21,-0.0814031777525064,2.95883253518774,2.87742935743523
25,BEL_2018_1,1,19,29,0.97,19,29,-0.427956210854948,1.67208961566912,1.24413340481417
25,BEL_2018_1,1,24,65,1.04,24,65,-0.6601718222379,1.67208961566912,1.01191779343122
25,BEL_2018_1,1,25,42,0.89,25,42,-1.02496334720414,1.67208961566912,0.647126268464972
26,BEL_2018_1,1,26,105,0.98,26,105,-1.04359642742803,2.84690404062273,1.80330761319471
261,BEL_2018_1,1,20,54,1.08,20,54,-0.742254220895146,1.76515250537263,1.02289828447748
261,BEL_2018_1,1,21,75,0.74,21,75,-1.2861171485446,1.76515250537263,0.479035356828027
262,BEL_2018_1,1,22,18,0.18,22,18,-2.10084339275721,1.68554373473699,-0.415299658020218
2625,BEL_2018_1,1,25,79,1.52,25,79,-0.997986808526441,2.89700510754079,1.89901829901435
2651,BEL_2018_1,1,17,93,1.02,17,93,-1.30783064886113,2.55664911789189,1.24881846903076
2653,BEL_2018_1,1,19,110,1.82,19,110,-0.54474441082818,2.62623400209166,2.08148959126348
2653,BEL_2018_1,1,23,20,2.12,23,20,-0.699739482267199,2.62623400209166,1.92649451982446
267,BEL_2018_1,1,22,2,9.68,22,2,2.22740706850215,6.44002253153655,8.6674296000387
2671,BEL_2018_1,1,23,36,2.06,23,36,-1.04201196533913,2.84864453403304,1.80663256869391
270,BEL_2018_1,1,26,64,0.5,26,64,-1.49196702786394,2.35437974426752,0.862412716403578
2720,BEL_2018_1,1,25,81,0.44,25,81,-1.56430746093421,2.27491552234636,0.710608061412146
2722,BEL_2018_1,1,17,3,2.38,17,3,-0.743215328524444,3.2995492329942,2.55633390446975
2722,BEL_2018_1,1,23,111,3.42,23,111,0.111685469568107,3.2995492329942,3.4112347025623
2732,BEL_2018_1,1,20,11,1.3,20,11,-1.20707797140099,2.50032731056828,1.2932493391673
2732,BEL_2018_1,1,21,88,2.3,21,88,-0.15202536137483,2.50032731056828,2.34830194919345
2762,BEL_2018_1,1,25,68,1.48,25,68,-1.17246517515423,3.01308008758031,1.84061491242608
2762,BEL_2018_1,1,20,53,3.42,20,53,0.280147485656133,3.01308008758031,3.29322757323644
2784,BEL_2018_1,1,22,7,3.7,22,7,-1.1514627932486,4.09580327863567,2.94434048538708
2784,BEL_2018_1,1,17,105,5.34,17,105,1.24480459480893,4.09580327863567,5.34060787344461
2785,BEL_2018_1,1,25,103,1.38,25,103,-0.692138853117336,2.63979309520903,1.9476542420917
2785,BEL_2018_1,1,19,53,2.06,19,53,-0.540001489076294,2.63979309520903,2.09979160613274
2794,BEL_2018_1,1,26,109,1.62,26,109,-0.825453517390442,3.47973571827952,2.65428220088908
2794,BEL_2018_1,1,22,1,4.78,22,1,0.357956830392713,3.47973571827952,3.83769254867223
2796,BEL_2018_1,1,19,49,2.88,19,49,-0.481850631535208,3.46396825621496,2.98211762467975
2802,BEL_2018_1,1,21,15,2.12,21,15,-1.46472347344599,3.00925966270855,1.54453618926256
2802,BEL_2018_1,1,20,111,3.46,20,111,0.568927851577123,3.00925966270855,3.57818751428567
2809,BEL_2018_1,1,17,71,7.68,17,71,2.04492454996728,4.67528823543995,6.72021278540723
2809,BEL_2018_1,1,26,33,3.66,26,33,-1.42404731523405,4.67528823543995,3.25124092020589
2813,BEL_2018_1,1,20,110,6.06,20,110,1.1793086658597,5.08948747467231,6.26879614053202
2813,BEL_2018_1,1,20,28,4.86,20,28,-0.181364222525728,5.08948747467231,4.90812325214658
2817,BEL_2018_1,1,22,61,3.8,22,61,-0.379533013604059,3.57636169308902,3.19682867948496
2820,BEL_2018_1,1,20,7,3.32,20,7,-0.200447130347161,3.44744769867559,3.24700056832843
2820,BEL_2018_1,1,18,89,2.52,18,89,-0.296443027884054,3.44744769867559,3.15100467079153
2827,BEL_2018_1,1,23,62,2.64,23,62,-0.0987518499219173,2.4933845301434,2.39463268022148
2827,BEL_2018_1,1,26,7,0.36,26,7,-1.26667185862182,2.4933845301434,1.22671267152158
2830,BEL_2018_1,1,24,99,1.84,24,99,-0.30704342166889,2.04954546356068,1.74250204189179
2830,BEL_2018_1,1,19,40,0.38,19,40,-1.46243017893762,2.04954546356068,0.587115284623061
2831,BEL_2018_1,1,18,52,2.74,18,52,-1.42714156677526,3.96543967384738,2.53829810707212
2831,BEL_2018_1,1,22,77,5.86,22,77,1.40180656764479,3.96543967384738,5.36724624149217
2848,BEL_2018_1,1,22,87,2.42,22,87,-0.886008136165451,3.02001097982093,2.13400284365548
2849,BEL_2018_1,1,24,50,6.14,24,50,0.155797146060906,5.60490279212631,5.76069993818722
2849,BEL_2018_1,1,21,73,7.24,21,73,1.31135679022783,5.60490279212631,6.91625958235414
2850,BEL_2018_1,1,17,14,4.24,17,14,0.193807379274347,4.20616229397568,4.39996967325003
2855,BEL_2018_1,1,21,23,5.18,21,23,0.802033772452937,3.89749915502796,4.69953292748089
2855,BEL_2018_1,1,20,76,2.82,20,76,-0.889218575628454,3.89749915502796,3.0082805793995
286,BEL_2018_1,1,19,81,3.96,19,81,0.848260454543449,3.70693964751995,4.5552001020634
286,BEL_2018_1,1,20,57,2.84,20,57,-1.10892153377767,3.70693964751995,2.59801811374228
2862,BEL_2018_1,1,24,81,2.64,24,81,-0.660497619101707,3.22598827337829,2.56549065427659
2862,BEL_2018_1,1,26,3,2.16,26,3,-0.0379986248141053,3.22598827337829,3.18798964856419
2865,BEL_2018_1,1,18,67,3.78,18,67,0.574457575014718,2.93821478823253,3.51267236324725
2865,BEL_2018_1,1,17,7,1.06,17,7,-1.53492905807953,2.93821478823253,1.40328573015299
2872,BEL_2018_1,1,23,60,5.3,23,60,1.70569097315609,3.36046321707779,5.06615419023389
2872,BEL_2018_1,1,25,28,1.1,25,28,-2.28176764976057,3.36046321707779,1.07869556731722
290,BEL_2018_1,1,19,94,1.56,19,94,-1.23656278010321,3.62065253703702,2.38408975693381
290,BEL_2018_1,1,24,22,4.6,24,22,0.897350035857917,3.62065253703702,4.51800257289494
2902,BEL_2018_1,1,22,56,8.46,22,56,2.39904729399247,5.43138487215216,7.83043216614463
2902,BEL_2018_1,1,26,91,3.9,26,91,-1.08985578623964,5.43138487215216,4.34152908591253
2936,BEL_2018_1,1,17,87,0.5,17,87,-1.64440769084278,2.18692735065255,0.542519659809771
2971,BEL_2018_1,1,22,110,1.24,22,110,-1.46780357839859,2.42139480423003,0.953591225831436
2971,BEL_2018_1,1,22,42,2.96,22,42,0.0368438610287734,2.42139480423003,2.4582386652588
2974,BEL_2018_1,1,18,9,3.54,18,9,0.581618701682666,3.33980146436492,3.92142016604758
2974,BEL_2018_1,1,25,107,1.44,25,107,-1.1765048513192,3.33980146436492,2.16329661304572
2975,BEL_2018_1,1,17,29,0.18,17,29,-1.95741189694143,1.84309977539433,-0.114312121547091
2979,BEL_2018_1,1,25,22,1.08,25,22,-1.33845601126383,2.52300789553399,1.18455188427016
2980,BEL_2018_1,1,21,97,1.76,21,97,-1.00881385877156,2.88511185383862,1.87629799506705
2992,BEL_2018_1,1,23,90,7.32,23,90,1.44604646972561,5.581716748914,7.0277632186396
2997,BEL_2018_1,1,19,13,1.42,19,13,-1.04968574060507,2.84021507688404,1.79052933627897
30,BEL_2018_1,1,17,78,4.16,17,78,0.27675219800047,3.34977787338798,3.62653007138845
30,BEL_2018_1,1,23,45,2.82,23,45,-0.862556301254808,3.34977787338798,2.48722157213317
3026,BEL_2018_1,1,17,97,1.1,17,97,-1.31056371213964,2.6739369863218,1.36337327418216
3026,BEL_2018_1,1,21,24,3.2,21,24,0.10950633797974,2.6739369863218,2.78344332430154
3042,BEL_2018_1,1,17,11,1.1,17,11,-1.2947024619645,2.71546836708236,1.42076590511787
3042,BEL_2018_1,1,20,90,2.26,20,90,0.131453273647107,2.71546836708236,2.84692164072947
3062,BEL_2018_1,1,21,18,2.6,21,18,-1.14233425200597,3.24691827248277,2.1045840204768
3062,BEL_2018_1,1,19,74,3.42,19,74,0.462891679827861,3.24691827248277,3.70980995231064
308,BEL_2018_1,1,23,64,2.98,23,64,-0.305151429121783,3.04552936748692,2.74037793836514
308,BEL_2018_1,1,19,24,2.07,19,24,-0.557625985463772,3.04552936748692,2.48790338202315
3160,BEL_2018_1,1,21,62,2.4,21,62,-0.277713568188603,2.19157532841221,1.91386176022361
3160,BEL_2018_1,1,24,26,0.96,24,26,-1.3624628256515,2.19157532841221,0.829112502760708
317,BEL_2018_1,1,21,17,1.84,21,17,-2.573897632609,3.854497620363,1.280599987754
317,BEL_2018_1,1,25,85,6.08,25,85,2.44756628567907,3.854497620363,6.30206390604207
3170,BEL_2018_1,1,24,113,2.66,24,113,-0.314331894433628,3.38810738910307,3.07377549466944
3170,BEL_2018_1,1,25,11,2.68,25,11,-0.236578848020487,3.38810738910307,3.15152854108258
3173,BEL_2018_1,1,20,46,0.86,20,46,-1.48939521709672,2.35720481640039,0.867809599303671
3190,BEL_2018_1,1,17,85,6.04,17,85,0.922677296534676,5.00680832826988,5.92948562480455
32,BEL_2018_1,1,20,106,5.3,20,106,1.8356320021097,3.80497961398838,5.64061161609808
32,BEL_2018_1,1,23,39,4.34,23,39,0.206340364544529,3.80497961398838,4.01131997853291
32,BEL_2018_1,1,25,75,1,25,75,-2.43060727897337,3.80497961398838,1.37437233501501
32,BEL_2018_1,1,20,34,4.08,20,34,0.217224736964113,3.80497961398838,4.02220435095249
321,BEL_2018_1,1,20,45,2.48,20,45,-0.648746167106586,3.12077392761254,2.47202776050595
321,BEL_2018_1,1,26,89,2.54,26,89,-0.145532193010547,3.12077392761254,2.97524173460199
323,BEL_2018_1,1,24,83,4.6,24,83,-0.0711940296819122,4.4996292754764,4.42843524579448
323,BEL_2018_1,1,19,41,4.92,19,41,0.532159735311581,4.4996292754764,5.03178901078798
324,BEL_2018_1,1,20,71,3.38,20,71,0.611181079018866,2.78324964652377,3.39443072554264
324,BEL_2018_1,1,18,43,1.1,18,43,-1.71272542721697,2.78324964652377,1.0705242193068
327,BEL_2018_1,1,22,71,7.74,22,71,1.3004084488689,5.86545968533471,7.16586813420361
327,BEL_2018_1,1,26,46,6.62,26,46,0.403944040912748,5.86545968533471,6.26940372624746
330,BEL_2018_1,1,23,113,2.34,23,113,-0.774239864023447,3.14278573253231,2.36854586850887
333,BEL_2018_1,1,21,40,2.26,21,40,-1.22468674592227,3.06918005295227,1.84449330703
333,BEL_2018_1,1,26,106,2.54,26,106,0.383439786019438,3.06918005295227,3.45261983897171
334,BEL_2018_1,1,20,1,2.64,20,1,-3.69448259313361,5.98475618594036,2.29027359280675
334,BEL_2018_1,1,24,76,8.76,24,76,2.7299364809773,5.98475618594036,8.71469266691766
334,BEL_2018_1,1,24,10,8.02,24,10,2.06495221400248,5.98475618594036,8.04970839994285
334,BEL_2018_1,1,21,64,7.18,21,64,0.7125482254535,5.98475618594036,6.69730441139386
338,BEL_2018_1,1,19,25,2.58,19,25,0.016871942165567,2.79610245497891,2.81297439714448
338,BEL_2018_1,1,19,76,1.34,19,76,-1.10671570729201,2.79610245497891,1.6893867476869
345,BEL_2018_1,1,17,91,0.82,17,91,-0.888813547189858,1.8939991953017,1.00518564811184
345,BEL_2018_1,1,21,13,1.48,21,13,-1.02226194841139,1.8939991953017,0.871737246890316
353,BEL_2018_1,1,20,44,2.04,20,44,-0.927387477901256,2.97455677039628,2.04716929249503
37,BEL_2018_1,1,25,38,2.02,25,38,-0.882568290729753,2.6650688707263,1.78250057999654
37,BEL_2018_1,1,25,105,1.8,25,105,-0.326562192399018,2.6650688707263,2.33850667832728
378,BEL_2018_1,1,26,72,0.96,26,72,-0.674586559321049,2.26212905391032,1.58754249458927
378,BEL_2018_1,1,20,49,1.44,20,49,-0.901361091899305,2.26212905391032,1.36076796201102
40,BEL_2018_1,1,20,109,2.8,20,109,0.454785522835781,2.47740642836233,2.93219195119811
40,BEL_2018_1,1,18,24,1.68,18,24,-0.422878740880363,2.47740642836233,2.05452768748197
40,BEL_2018_1,1,20,101,0.5,20,101,-1.4118761913761,2.47740642836233,1.06553023698623
409,BEL_2018_1,1,17,23,4.16,17,23,0.49419817245969,3.62522173646603,4.11941990892572
409,BEL_2018_1,1,21,67,3.28,21,67,-0.829251335732721,3.62522173646603,2.79597040073331
410,BEL_2018_1,1,23,108,4.3,23,108,0.355649499440775,3.86615378115172,4.2218032805925
410,BEL_2018_1,1,19,43,3.22,19,43,-0.471369634192373,3.86615378115172,3.39478414695935
424,BEL_2018_1,1,21,87,1.5,21,87,-0.337504729375397,1.8933937050814,1.55588897570601
424,BEL_2018_1,1,22,28,0.78,22,28,-1.5741219756091,1.8933937050814,0.319271729472299
428,BEL_2018_1,1,26,84,0.3,26,84,-1.53141074914138,2.31105176725719,0.779641018115805
43,BEL_2018_1,1,17,20,0.9,17,20,-1.41755373402088,2.43612095378014,1.01856721975926
435,BEL_2018_1,1,23,9,2.56,23,9,-0.841090876772245,3.06935150650875,2.2282606297365
445,BEL_2018_1,1,22,70,5.48,22,70,0.100003634358488,4.85970702972404,4.95971066408253
445,BEL_2018_1,1,26,31,5.9,26,31,0.68875966434505,4.85970702972404,5.54846669406909
447,BEL_2018_1,1,17,48,0.54,17,48,-2.93106994087106,2.77487374963213,-0.156196191238927
447,BEL_2018_1,1,21,70,4.98,21,70,1.82190057610771,2.77487374963213,4.59677432573984
46,BEL_2018_1,1,23,2,0.76,23,2,-1.78219507413998,2.03557123154239,0.25337615740241
462,BEL_2018_1,1,20,85,3.1,20,85,-0.308189971622703,3.9393887528062,3.6311987811835
462,BEL_2018_1,1,21,37,4.7,21,37,0.259139457957057,3.9393887528062,4.19852821076326
465,BEL_2018_1,1,18,10,3.22,18,10,-0.0397514910127663,3.65536902536572,3.61561753435295
465,BEL_2018_1,1,22,72,3.86,22,72,-0.267857020035998,3.65536902536572,3.38751200532972
472,BEL_2018_1,1,24,107,0.66,24,107,-0.865186686167607,1.71365807680732,0.848471390639714
472,BEL_2018_1,1,25,37,0.82,25,37,-1.21006275208173,1.71365807680732,0.503595324725595
473,BEL_2018_1,1,18,49,2.28,18,49,-0.408127119919024,2.55732133955961,2.14919421964059
473,BEL_2018_1,1,18,60,1.86,18,60,-0.899091570435682,2.55732133955961,1.65822976912393
488,BEL_2018_1,1,20,112,3.5,20,112,0.288959379670514,3.26893133131557,3.55789071098608
488,BEL_2018_1,1,18,23,1.98,18,23,-0.948362314252419,3.26893133131557,2.32056901706315
489,BEL_2018_1,1,24,77,1.08,24,77,-1.4159731448581,2.43785719287447,1.02188404801637
49,BEL_2018_1,1,23,61,3.8,23,61,-0.216122943965634,3.75586371549587,3.53974077153024
491,BEL_2018_1,1,17,90,5.32,17,90,1.80258847502409,3.58584589647341,5.3884343714975
491,BEL_2018_1,1,23,31,1.72,23,31,-2.17348752275563,3.58584589647341,1.41235837371778
5,BEL_2018_1,1,20,10,2,20,10,-0.832960217301697,2.7581674486317,1.92520723133
5,BEL_2018_1,1,26,96,2,26,96,-0.291417766135004,2.7581674486317,2.46674968249669
50,BEL_2018_1,1,19,85,5.18,19,85,0.697373573563417,5.22646788160578,5.9238414551692
50,BEL_2018_1,1,17,6,5.46,17,6,0.425271291169506,5.22646788160578,5.65173917277529
508,BEL_2018_1,1,18,77,8.32,18,77,3.08991948318762,5.30959624325175,8.39951572643937
508,BEL_2018_1,1,23,56,3.74,23,56,-1.89159852754855,5.30959624325175,3.4179977157032
515,BEL_2018_1,1,23,43,11.22,23,43,2.53501767568047,8.34260928024911,10.8776269559296
515,BEL_2018_1,1,25,102,9.34,25,102,1.42441351673706,8.34260928024911,9.76702279698616
52,BEL_2018_1,1,21,4,2.52,21,4,-0.420652215011521,2.17642917739019,1.75577696237867
52,BEL_2018_1,1,21,109,1.2,21,109,-1.23331251146171,2.17642917739019,0.943116665928486
522,BEL_2018_1,1,24,12,2.42,24,12,-0.27662107386341,2.7101310612717,2.43350998740829
522,BEL_2018_1,1,20,92,1.12,20,92,-0.891486942797579,2.7101310612717,1.81864411847412
526,BEL_2018_1,1,25,7,0.84,25,7,-1.5187137208605,2.99720105790523,1.47848733704473
526,BEL_2018_1,1,22,64,4.2,22,64,0.611940520999881,2.99720105790523,3.60914157890511
533,BEL_2018_1,1,24,56,3.32,24,56,-0.251104420748462,3.36983634565616,3.1187319249077
533,BEL_2018_1,1,21,94,3,21,94,-0.316439407182868,3.36983634565616,3.05339693847329
543,BEL_2018_1,1,26,78,2.32,26,78,-0.125704177860005,3.01382570807334,2.88812153021334
543,BEL_2018_1,1,24,11,2.18,24,11,-0.765934734346029,3.01382570807334,2.24789097372731
546,BEL_2018_1,1,24,110,3.06,24,110,-0.439463372925419,3.81989916254641,3.38043578962099
546,BEL_2018_1,1,26,2,3.06,26,2,0.281635242140996,3.81989916254641,4.10153440468741
548,BEL_2018_1,1,23,1,6.98,23,1,1.21778769171815,5.33097998357807,6.54876767529622
549,BEL_2018_1,1,18,98,3.52,18,98,0.0594758788614476,4.05860237890793,4.11807825776938
55,BEL_2018_1,1,25,62,3.6,25,62,-0.442315997540808,4.22399881814025,3.78168282059944
55,BEL_2018_1,1,25,17,4.66,25,17,0.652360896686837,4.22399881814025,4.87635971482708
56,BEL_2018_1,1,18,101,4.36,18,101,0.837934394691447,4.00865094557313,4.84658534026458
56,BEL_2018_1,1,17,25,3.42,17,25,-0.823931915462666,4.00865094557313,3.18471903011046
560,BEL_2018_1,1,23,41,6.48,23,41,-0.0158500599170583,6.09674981457,6.08089975465294
560,BEL_2018_1,1,18,117,8.44,18,117,1.93075803881377,6.09674981457,8.02750785338377
562,BEL_2018_1,1,26,111,2.52,26,111,0.15158812542461,3.62662422213155,3.77821234755616
562,BEL_2018_1,1,26,40,3.54,26,40,-0.485364532719093,3.62662422213155,3.14125968941245
565,BEL_2018_1,1,24,90,4.72,24,90,0.247901128782723,4.2655829738506,4.51348410263332
567,BEL_2018_1,1,18,30,0.92,18,30,-2.67504346880445,3.73591009506872,1.06086662626428
567,BEL_2018_1,1,19,116,6.35,19,116,2.44075570162502,3.73591009506872,6.17666579669374
57,BEL_2018_1,1,24,60,3.48,24,60,-1.17899094405222,4.58974337557525,3.41075243152303
57,BEL_2018_1,1,22,9,7.1,22,9,1.72199222329331,4.58974337557525,6.31173559886856
577,BEL_2018_1,1,22,98,0.6,22,98,-2.8285408086126,3.1927743656326,0.364233557019995
577,BEL_2018_1,1,22,16,6.02,22,16,2.09980820911196,3.1927743656326,5.29258257474456
584,BEL_2018_1,1,22,75,4.88,22,75,-0.0333394874680817,4.4600187431282,4.42667925566012
584,BEL_2018_1,1,21,47,5.38,21,47,0.458245655925724,4.4600187431282,4.91826439905393
587,BEL_2018_1,1,17,50,2.76,17,50,-0.927208314042852,2.88198023863481,1.95477192459196
587,BEL_2018_1,1,21,108,2.94,21,108,-0.0844564176697142,2.88198023863481,2.7975238209651
592,BEL_2018_1,1,20,107,0.9,20,107,-1.68742288919406,2.93628381495328,1.24886092575922
592,BEL_2018_1,1,22,39,4.2,22,39,0.72519354026343,2.93628381495328,3.66147735521671
6,BEL_2018_1,1,20,12,1.7,20,12,-2.02218977254818,3.68861924309912,1.66642947055094
6,BEL_2018_1,1,20,104,3.16,20,104,-0.115641505274847,3.68861924309912,3.57297773782427
6,BEL_2018_1,1,19,67,5.48,19,67,1.86049217723801,3.68861924309912,5.54911142033713
601,BEL_2018_1,1,21,58,1.3,21,58,-1.75590420617038,2.53958151130148,0.783677305131104
601,BEL_2018_1,1,23,73,2.8,23,73,0.0727406250297622,2.53958151130148,2.61232213633124
601,BEL_2018_1,1,18,102,2.88,18,102,0.740294478253607,2.53958151130148,3.27987598955509
601,BEL_2018_1,1,19,46,1.96,19,46,-0.380499080003551,2.53958151130148,2.15908243129793
603,BEL_2018_1,1,24,66,1.8,24,66,-0.115041764083033,1.87741046546353,1.7623687013805
603,BEL_2018_1,1,22,38,0.56,22,38,-1.81113531901968,1.87741046546353,0.0662751464438469
639,BEL_2018_1,1,20,102,1.04,20,102,-1.17447420417861,2.70313795774409,1.52866375356548
65,BEL_2018_1,1,23,100,5.42,23,100,-0.652669736403627,5.90434135982296,5.25167162341933
65,BEL_2018_1,1,21,3,11.54,21,3,4.78321788925955,5.90434135982296,10.6875592490825
65,BEL_2018_1,1,25,31,7.92,25,31,1.81477771608329,5.90434135982296,7.71911907590625
65,BEL_2018_1,1,23,77,4.78,23,77,-1.36943825332713,5.90434135982296,4.53490310649583
65,BEL_2018_1,1,25,110,1.22,25,110,-3.78895661467036,5.90434135982296,2.1153847451526
65,BEL_2018_1,1,21,41,4.14,21,41,-2.27332261450831,5.90434135982296,3.63101874531464
65,BEL_2018_1,1,18,110,7.72,18,110,1.88858022318594,5.90434135982296,7.7929215830089
65,BEL_2018_1,1,20,27,5.16,20,27,-0.720644542337455,5.90434135982296,5.1836968174855
65,BEL_2018_1,1,17,33,11.1,17,33,4.7087070642862,5.90434135982296,10.6130484241092
65,BEL_2018_1,1,26,16,6.86,26,16,1.14676528801179,5.90434135982296,7.05110664783475
65,BEL_2018_1,1,26,117,6.78,26,117,2.48382870281108,5.90434135982296,8.38817006263404
65,BEL_2018_1,1,24,89,5.6,24,89,-0.429444306053966,5.90434135982296,5.47489705376899
65,BEL_2018_1,1,24,106,4.92,24,106,-0.886789269505774,5.90434135982296,5.01755209031718
65,BEL_2018_1,1,26,73,3.56,26,73,-1.74122008858048,5.90434135982296,4.16312127124248
65,BEL_2018_1,1,24,1,4.98,24,1,-0.835228451044046,5.90434135982296,5.06911290877891
65,BEL_2018_1,1,26,101,5.54,26,101,0.318981585217088,5.90434135982296,6.22332294504005
65,BEL_2018_1,1,25,86,7.52,25,86,1.82835776506642,5.90434135982296,7.73269912488938
65,BEL_2018_1,1,17,46,7.6,17,46,1.08215595990545,5.90434135982296,6.9864973197284
65,BEL_2018_1,1,23,30,6.06,23,30,-0.115635103766258,5.90434135982296,5.7887062560567
65,BEL_2018_1,1,24,47,0.74,24,47,-5.50227470406713,5.90434135982296,0.402066655755831
652,BEL_2018_1,1,23,18,1.08,23,18,-1.17338903873016,2.03343934338415,0.860050304653982
652,BEL_2018_1,1,19,97,0.58,19,97,-0.610746804587392,2.03343934338415,1.42269253879675
653,BEL_2018_1,1,19,23,1.1,19,23,-1.08046667487908,2.55339773190221,1.47293105702313
653,BEL_2018_1,1,26,62,2.04,26,62,-0.230323880527227,2.55339773190221,2.32307385137499
66,BEL_2018_1,1,24,24,0.14,24,24,-1.86905874606095,1.9401535818345,0.0710948357735446
